,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CNRM-CM6-1,CanESM5,E3SM-2-0,GFDL-ESM4,GISS-E2-1-G,HadGEM3-GC31-LL,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM
1950-03-01,0.1587474513127126,-0.0237877590042943,-0.7673192876361028,0.1983003362795579,0.1704534318579917,-0.0867767103035873,0.1152756147007739,-0.3890597955054314,,0.2916573622926768,-0.7997320321540571,0.2971789877147267,-0.2125933072741661,-0.2709873471608143
1951-03-01,0.2198319638700619,0.0993053736808062,0.4226230052439161,-0.3842879976905633,0.0033944437870934,-0.7087366134075314,0.0866152594293691,0.4725995673088921,0.1627791842023496,-0.0568587233770507,-0.0740209897360589,-0.1380899383959915,0.4382221346791313,-0.2670753600739465
1952-03-01,0.1680171610276407,0.5862922771592617,-0.1307646032126957,-0.001361714586763,0.6153000785982269,-0.1214855359213247,0.8976652055051756,-0.0617789218744131,0.2116189833057298,-0.1245974344991328,-0.6746585096414082,-1.3092765898817602,-0.5210989819701384,0.4985047913233618
1953-03-01,0.4662003737503517,-0.2829430835870569,0.171519990661582,0.7583775162511988,-0.4304410298455334,0.1804299722370043,-0.0731965187800251,0.959275512728146,-0.4092258452933927,0.3833456783314737,-0.003874642970643,-0.1813451740766183,-0.4157188679215575,-0.0076132920152469
1954-03-01,-0.4943350458076805,-0.3678583178742368,0.6637802400313711,-0.1194255234166387,-0.6740929301129585,-0.3917579032998647,0.4969182460941359,-0.2366307995377851,0.4649901484148578,0.4136653142875489,-0.4431143743348009,-0.4756424931031,0.6236657422226617,-0.0641808242794965
1955-03-01,-0.2478457842503221,0.2498767761240454,-0.2130065505488441,-0.0659023071464133,-0.9665363348543216,0.0445300552722991,0.5589775699606192,0.3619173869362991,0.1710575190717232,0.439688534555938,-0.2907149535340092,0.0529729563605609,0.2082703489618119,-1.077259603687701
1956-03-01,-0.007442989363347,0.2757646943667277,-0.0647127439508006,-0.3256742837588737,-0.1145273753840261,0.1054186506260663,-0.4238680744336879,0.2010690033819091,-0.6010365394989302,0.3427779412138078,-0.4007448793193526,-0.4695635088780817,0.7706374774179323,-0.4991843212522865
1957-03-01,0.1160813130663305,-0.1698256500380551,0.885116645105874,0.1590264937483614,-0.2298752185595367,-0.150181583865517,0.2597521939836781,-0.1259320456245028,-0.4398710545493743,0.3687543822822145,-0.4411398205666424,-1.4990455535338492,-0.0808753790374411,0.5665719419148882
1958-03-01,-0.1388520365317373,0.2254950006141325,-0.3953633161939839,0.0985594278986393,-0.0271932892965635,0.1903831110774348,-0.470569737521582,0.7994416077341483,-0.4278927024151253,0.0585336633360188,-0.6110762720226938,0.4160880548142293,0.4365084680136498,-0.4062784352889676
1959-03-01,-0.0428609531641682,0.1403515468461836,-0.1183024418779013,-0.2720097952335746,0.040608545723943,0.4047805836707811,0.6696962701881279,-0.2377069492949543,-0.6962037643785686,-0.1268540807911165,-0.5068631261550387,-0.4005047378102292,0.5932761059272372,0.2036771052891886
1960-03-01,0.0893499769026765,-0.1419356796692319,0.1186679522205045,0.8723925439516316,-0.7962257165476541,0.9757375565942956,0.4974232807366291,0.9105050514143316,-0.7904334473512242,0.162466710175474,-0.1776659199465708,-1.0529470269433676,0.3495308619005601,-1.7303906677863057
1961-03-01,0.0511682996939143,0.2406335039257334,0.4032359083566103,-0.8685102820305571,0.0962101601791659,-1.0073776997747432,0.366851689388117,-0.2126473811340135,-0.2194407668511486,0.3652200663225101,0.1237767113339276,-0.1233777818576959,0.1250829693403816,-0.3691377875616726
1962-03-01,0.3157469685390192,-0.0805700955052593,0.1675660065308074,-0.5119743739136217,0.0337896106117908,-0.6178640641055325,-0.6761223710095101,0.1740279973245065,-0.4869530267783193,0.0174062393592315,-0.9073436948968407,-0.8602513703732075,-0.1520729725002292,-0.0861266783414361
1963-03-01,-0.0636283389750131,0.1123370472518923,0.1658396750190068,0.0176460330500493,-0.2911679845281339,0.1636198721552531,0.5575692921963765,0.2660007847151886,0.6678990181975154,-0.0897007414674259,0.2034338976325931,0.5510049379082651,0.7254499069439765,0.2328094528337516
1964-03-01,-0.0471262085769013,0.5960896291421482,-0.9078212236986256,-0.0196177837036989,-0.50313110115278,0.1662971332930726,-0.1157774297566778,-0.4780985123312213,-0.6408420303705269,0.0549553234343589,-0.1463146704713971,-0.3779141296796974,0.1723401655715171,0.8700287821334499
1965-03-01,-0.369681110085015,-0.1291623836074247,0.3466573875801235,-0.0034079953110916,-0.1786734799841092,-0.1552614312387559,-0.1066946958679455,0.1352530505896881,0.5667950123870032,0.0479805171838327,0.1622563456242557,0.03274059806634,0.2162512153417467,-0.3739428264377138
1966-03-01,-0.0263462919902763,-0.0452891270366223,0.1007072890558334,-0.6078200793339783,0.2407712353229122,-0.739751705795176,-0.2716453091719925,-0.0972010674794911,-1.118994635133275,0.2343575544454691,-0.605969544687827,0.3379426046224454,-0.1023088921454163,0.2707274147654671
1967-03-01,0.2292414847132669,0.4176516380458923,-0.1605299972420563,-0.6809614670797723,-1.1236010908918437,-0.484152769869593,0.7194788324627884,0.5836403181856177,-0.1643259955406123,0.2872183711927637,0.4233923934023056,-0.4994653715629631,-0.2737590845634567,-0.3306811598739925
1968-03-01,-0.0287930324396867,-0.9114052997943408,-0.4143159245093518,-0.5748870249501719,-0.4720953150682872,-0.2582824431408603,-0.2008087850212402,-0.5662393311015107,0.1567109815595445,-0.3367754124083402,0.238774887174453,-0.3206690475492764,0.2802053009816134,-0.146348737394068
1969-03-01,0.6947394011329872,0.5778427183234369,0.0753491060093975,-0.189938666850641,-0.4742454899469099,0.3809389900253089,0.2845045927880516,0.2029949751031782,0.968045846826886,0.5177862025450842,-0.1007115850366814,-0.279421335219879,-0.1663237207011038,0.3464222831954336
1970-03-01,-0.6563585944003004,-0.3190987897127451,0.050885659057404,-0.1350300596381762,0.0279293182749678,-0.0628373544742736,-0.0156335299788377,1.178533776598976,0.5985073141308306,0.3176290213335175,-0.1595575616890967,-0.7407150926675611,0.253415492034257,0.2558976997000438
1971-03-01,0.0333979909431999,0.5795257470600224,-0.0251796158815264,0.2233305777466187,-0.5350628608908813,-0.0856603080465247,-0.7196847356655072,-0.1295312729272883,0.0346090887646832,-0.1757036943591108,0.2311319389575703,-0.1705110134414744,0.0772704430005939,-0.0581234256923665
1972-03-01,0.6889438599447724,0.2066504130053479,-0.1914683986779285,0.0205670562917733,0.0796371977578244,-1.3360320379692827,0.058710138953632,0.1698697148799104,-0.3878197444687258,0.3287272338769362,0.494644267401913,-1.4903515837545838,-0.0860711427375055,-0.4576396018924791
1973-03-01,-0.0404662254738297,-0.4482602892889716,-0.6670206174647013,-0.3142392062446554,-0.348667251909349,-0.5435364270272863,0.3232561097774238,-0.6601555903012261,0.3378778072677424,-0.1531269069304791,-0.7105017012494059,-0.1785089757583303,-0.1976543618451122,-0.2703077170727851
1974-03-01,-0.9526335076862316,0.2800349785278493,-0.2436161764358692,0.5236411943094201,0.055658955268667,0.5847655700407773,-0.6946237354419823,0.2639516149275766,-0.1664206502179818,-0.4045712548893036,-0.0152473290699522,0.5630058062474694,0.3695250276350982,-0.0981447866051678
1975-03-01,-0.3130911568705009,-0.4277275084945587,0.0791679122189947,-0.0473464482330854,-0.3303304766124145,-0.3947671019503082,0.0583120558388885,0.5563142915198211,-0.3860103605580532,-0.3634333018085442,-0.0389107275062215,-0.2063982660873369,0.4675914635919102,-1.4404424372600515
1976-03-01,0.0399778075975746,-0.1437687382612584,0.7766930205900888,0.0740840251224731,-0.9132115393939684,-0.2607247120418244,0.8150878519950924,-0.7182433735624496,-0.119722981461539,0.5399321028802156,-0.9095083801643244,-0.3334775398977974,0.0739096741367118,-0.853310760709503
1977-03-01,-0.2427557929873046,0.5231620928973766,-0.4762240166162141,-0.140731431149549,0.0708760577435625,-0.5799748364229296,-0.098542166457947,-0.0329440723230297,1.001678039008797,0.6881799883869393,-0.0157517994631516,-0.1448488067762196,-0.0029825840631084,-0.5660626928860837
1978-03-01,0.2393502884557685,-0.692193190569142,0.1070502841212751,0.209689418970923,-0.1439397229623417,-0.7563358732571145,-0.1812640163359279,0.0235408048567015,1.2570966535754764,-0.0759208493278521,0.1788080287168762,-0.5282244928111876,0.1460520588754167,-0.3287741691265367
1979-03-01,-0.3376016690655504,-0.0777259671309269,0.0267493980753093,-0.2188043980527596,-0.3236668213094608,0.1609999925496424,0.4443575990801709,-0.2933422124836957,-0.265841680980545,-1.0139679822526495,0.0531267910093826,-0.6031586154387486,0.0912666018509626,-0.1010939903142235
1980-03-01,0.5313466938707309,-0.1850066309939352,-1.0254380198900428,-0.4621276770611549,0.0686564405641615,-0.5544204964235597,-0.1361823741942266,-0.2497093881024869,-0.0250771421346109,-0.3253749740827218,-0.2259122075199678,0.0363703494258741,0.104602222256629,0.0555626677351251
1981-03-01,0.1705117955567541,-0.1407576965224305,0.0692023300250242,0.3258573374820993,-0.3829625564663136,-0.4786114491115726,-0.5927654650398038,0.1391172196563582,0.1230953128553376,-0.0095244492795324,0.5356668885735477,0.4902291294146493,0.1988787860138229,-0.4768280639077944
1982-03-01,0.2177241761677351,0.0055159932748421,0.0188873132402363,-0.270917490629771,0.184994982585285,-0.9091546946270318,-0.1272314137144777,-0.0331760111670516,0.3777633509044434,0.6079665844062396,-0.408595321761195,-0.3500431555029714,-0.5040675187609956,-0.1009674912671078
1983-03-01,-0.185142885347391,-0.0575738725079472,-0.3556022415678532,-0.9839136673445338,-0.2130288472087918,-0.6510029610621326,-0.3887325499195906,0.6447845822969271,0.0570768049541687,-0.3941833006127579,-0.63515292338651,-0.4071109834494351,0.6426914087320584,0.1605333851224796
1984-03-01,0.3033341253336958,-0.1513012259589495,0.0779179506706261,-1.226659495826628,-0.6463083877681531,0.1010762154068368,-0.1691593302684733,-0.2894887362440613,0.2664493436169932,0.0799427351093493,-0.2082857485236247,-0.3287861392127397,-0.2142672326849689,-0.7856207491083472
1985-03-01,0.3565002297553732,0.3197204431088553,-0.771797451111055,-0.7095633666194912,-0.3350693877208286,-0.1711479688725309,0.5643720606422503,0.7006159376166915,-0.0833489923576961,-0.1557235950432481,-0.218927976173013,-0.1013495706982791,-0.1176831537622044,0.2970200225207898
1986-03-01,-0.209926118124898,-0.2384581838330137,-0.145902011525194,-0.2697399336400475,-0.455195201424518,-0.5616045639842898,0.2005613167695314,-0.6266401698449651,0.4548336664153123,0.1035862533839253,-0.7886515330243619,-1.247953604689635,0.3991728637135429,-0.3184892140160976
1987-03-01,-0.8453587315489037,0.0161282294706959,-0.0518660461108275,-0.0148083751305513,-0.1366707347121207,0.3908517081577227,0.7126251887694973,0.5264504857590767,0.6838471281125305,-0.2919427452500355,-0.4252619488136546,-0.7410595521373091,0.2213381526619507,-0.0715667785766979
1988-03-01,0.0078243890664753,0.0503930497509376,-0.3875442365494974,-0.039501127889487,0.1496879598802053,-0.1887399469186308,-0.4732454958348662,0.559569898937228,0.2572230331349138,0.0514816571672946,-0.560016409907412,-0.8540160942606384,0.2906264311164715,-0.4463362453419327
1989-03-01,-0.349883852804439,-0.2234846565524655,-1.0651675019276892,-0.6551121382077575,-0.3694101739202683,-0.3801447254165093,0.4372921626206127,0.0522631526386123,-0.5280960393735706,0.1255929334047714,-0.3390700404525782,-0.0377438179968644,-0.3572164615854179,-0.5053956487047964
1990-03-01,0.1755462233011285,0.1955447613685824,0.3283733612726051,-0.8459470565745568,-0.2661869479358108,-0.0675737148387829,0.2332763515299518,0.5597999651019272,0.3650142634140594,-0.0411871697745627,-0.8250641868249807,-0.01869544501997,0.0945606983988957,-0.0889482013947287
1991-03-01,-0.2302530014309976,0.2528906033784199,-0.3926669436455296,0.4726663988681277,-0.5244284295267065,0.312173823070665,-0.5553247516749569,0.8596043894126685,0.4064534313550448,-0.2151666913723145,0.7503161558811932,0.2018395641321584,0.1366029406285411,-0.2698734611028883
1992-03-01,-0.1072273228896131,-0.5435028953134593,0.294647666617586,-0.391475241431403,-0.5431915408648342,0.1627352125052804,-1.1412974361895498,-0.3900574991187878,-0.277201249957608,0.0972529517652348,-0.2524959780352007,-1.1892928271301002,0.345325766215975,-0.1879118316949289
1993-03-01,-0.3776065341233325,-0.1618342245672288,0.0975358350637393,-0.8038257488247581,-0.2341552490900822,-0.1369050758813068,-0.0468225181122755,-0.5940798695831231,0.7041504989698366,-0.4153817855330091,0.1970271756678317,-0.4332604189738909,-0.028633065659391,-0.1700954555581506
1994-03-01,0.0249537491925428,0.1981215515413458,-0.3400676304177477,-0.2211920915605868,-0.7679900837044242,-0.2026149040901811,-0.1091984043439756,1.250617764845323,0.3764520402537661,-0.0134878564900527,-0.0611951164530652,-0.930722534657628,0.0766450026398472,-1.4052216482583153
1995-03-01,0.2540753713297017,0.3057018538459564,-0.0389613564669905,-0.2957422023823366,-0.5739950391317229,0.0083342288641451,-0.1848180139756335,-0.0134908515390039,-0.2535556475117628,0.3127927810176042,0.2707032806272118,0.4391060759790784,0.1919542102704156,1.1903366284629318
1996-03-01,0.0246787433276897,0.2281043115632295,-0.0774450134067952,0.7759549967499684,-0.150472182204021,-0.5289604803063291,-0.5304924973256946,0.6662996777993192,-0.2059028369713365,-0.1840469098555484,-0.3343032189682898,0.2293954079839444,0.5710616929039154,-0.964088575617784
1997-03-01,-0.5639439013659286,0.0290172662111664,-0.3238890032313695,0.1515814474455359,-0.0214202928499358,-0.1578680857956499,-0.394054837452338,0.9758942894522666,0.1135103194871272,0.2640746879251368,-0.0805395244946049,-1.2125836120964828,0.3272578756253845,-0.6107285294141076
1998-03-01,-0.0562559430878691,-0.3289755964747943,-0.2279135420104184,-0.7208723128598558,-0.4096872199224278,0.3445171019695868,0.3882318556958113,-0.1631963611315363,0.5617723230035494,-0.5579737520870071,-0.4860081286468055,-0.1830325961436879,0.0477855533287035,-0.56927479559895
1999-03-01,-0.0319180766157634,-0.2817530668085861,0.8761466532517743,0.2787812777568146,-0.0786722721405006,-0.2349008112446222,0.325021582407382,-0.1832218686457702,-0.04268015686326,-0.0210975789821043,0.7167851251196907,0.1916869052907594,-0.4195295371628925,0.4958927604371136
2000-03-01,0.5193093127690336,0.0350659523228486,0.5613585688743995,-0.5369631862064314,-0.2157629783363154,-0.6936653045627538,0.0742548672780764,0.5800975345067501,-0.0029013654175741,0.3076062319315152,-0.4814228177927504,-0.5851450551789427,0.0027790111815573,-0.7248229016009966
2001-03-01,-0.1641724268122367,0.4802795126640378,0.9858698260569548,-0.3363715566130434,-0.6017624530571803,-0.9982339693936728,0.3634418028229019,0.3804203711694463,0.4036874195479702,0.2334194548210267,-0.2411632441694872,0.8332213332632644,0.7655116656866511,0.5364178676726665
2002-03-01,0.32390209905966,0.0922322774120654,0.3010964799893698,-0.7292902326484912,-0.2860652826363508,-0.0925611472814276,-0.4646730480275529,-0.5225755433126181,0.1215951138777481,0.417775498897711,-0.6474433002574512,-0.0437896128204289,0.6695393536422997,0.757516317655598
2003-03-01,-0.3704243058807003,0.0864681042444265,0.0808190915742056,-0.1900798227403745,-0.7826651647589681,0.3828422976382218,0.205278860559588,0.7242024285579138,-0.1958107047221788,-0.3295014026977814,0.0137513427922631,-0.0713439989933965,-0.0305439543414765,-1.2787617096409871
2004-03-01,-0.2118902132740908,0.1533074390764943,0.2116778532411025,0.1418971569928503,-0.5909717381046928,-0.3028294290224642,0.0089663934764877,0.7456518566509494,-0.1018793733710264,0.2039230120024041,-0.1260520639831951,-0.9662100653527164,0.4459557193298429,1.1327538143840632
2005-03-01,0.2594056190246763,0.1624376056985538,-0.9110670835642298,-0.4002095116439035,-0.8396555540600447,-0.6469393998536362,0.3395585353565735,0.5879209535885431,0.6103386380714463,-0.1514206088874709,-0.3277869685115779,-0.8872969389541124,0.0635483898234187,0.2857847080190046
2006-03-01,-0.2633176306642509,-0.3703280230007124,-0.3755705140451869,-0.5092442042762955,-0.5303049668569023,-0.8439217992360764,0.1355617381443777,0.7486490848184755,0.5064741311385804,-0.3853540502249792,-0.2111262368327894,-0.5586734063929412,-0.0091175684870108,-0.129496781300268
2007-03-01,0.4553898138453793,0.2076914493825646,0.0640857225785719,-0.2853652653534973,-0.5083968595235032,0.0722614462059047,-0.5725588175420119,0.1790589543174816,-0.5836433185531135,-0.7964562534535774,0.3133446282060324,-0.9815028696354192,0.8951269816198217,-0.4773698289189686
2008-03-01,0.2927147474723747,0.620940652384659,0.7239606099176779,0.0488205795563641,0.7422738615730234,-0.4096927247099539,-0.54131852055484,0.1690230553547172,-0.3305610103439623,0.4213689055331671,-1.2183672105640888,0.4058465483266256,0.1534864347627353,0.4960129987814219
2009-03-01,-0.0907517249176868,0.4037786440220711,-0.4376336118414758,-0.1521437094831765,-0.0511172705811061,-0.1594493166864412,-0.0027675965941286,0.5538408330458615,0.1904868599521461,-0.224374722360702,-0.7241350484954947,-0.363361461825203,-0.0213697856964203,0.31224315896754
2010-03-01,0.1261160068563715,-0.1506346866513041,0.8067365023803909,0.2790919375475107,-0.2821016451223337,0.0422576801992987,0.4112504774226697,-0.19591645741402,-0.008839128512986,-0.0856684836764889,-0.6410840649055378,-0.3417914750029709,-0.3622662767754974,-0.7495682602218727
2011-03-01,0.3052358074901859,0.4778307428149786,0.556798090736922,0.8832100251490181,0.0969798144193384,0.0231101728515356,-0.0229636617492117,1.2841249736293006,-0.2443561373909251,-0.1912300718449339,-0.3710110282362954,0.3284567762962224,-0.3171201385313933,0.7273360418901944
2012-03-01,0.0474495853808015,-0.207293381820367,-0.1446311004668891,-0.5967794986361342,0.2219558969596645,-0.0416905674474818,0.1920734253400934,-0.1130570627552735,0.7396741558827016,0.1782506575046724,-0.0558554484714725,-0.2863121174466307,0.6984125527830768,-0.0541988886615528
2013-03-01,0.1546187506466737,0.1824772782396412,0.0111589001291411,0.6328604464911801,-0.0214017888732757,-0.669554121781037,0.4450651467429435,0.5657343286267437,-0.049005958182345,-0.0476804009770533,-0.3761339038157327,-0.6457514314629824,0.8179595651001382,-0.7782504870963411
2014-03-01,-0.0178849754735281,-0.3439777908055505,-0.8998206203291047,-0.8618000049547291,-0.4700213290042934,-0.4431127807100606,-0.6884206354148793,0.6972296552001102,0.20990050698626,0.2597548479025781,-0.6052804931819354,0.8090863246419359,0.9866851284069,-0.0173012777847746
2015-03-01,-0.0934514247264007,-0.2450725619691026,0.400856448803629,,-0.8832204408018297,-0.45476791727711,,-0.3734169513972712,,0.0920124299105994,-1.4393792590969738,0.1631345306972146,0.3047813696262491,-0.4878063127627601
2016-03-01,0.4789534639717069,-0.5174330793813133,-0.8854214817842058,,0.2092395008313873,0.6878793728671009,,-0.4820235494938978,,-0.479425223768392,-0.271158902532551,-0.656409139216505,-0.2056838876029728,-0.2342663116835519
2017-03-01,0.2412846442058263,0.1622879899055564,0.2976521456638514,,-0.5907249490410783,0.2258870448414745,,-0.0587273175396728,,-0.2700792885279681,-0.8947710970064401,-0.057844417273699,-0.217497960358099,0.4638183331103894
2018-03-01,0.6443778940944691,0.0564554533982803,0.5889036557403714,,0.1109017701810042,-0.2785829483600962,,0.4657038591945512,,0.446606636984178,-0.8629148206170634,-0.442594882482311,0.2437122130298967,0.4968972691524323
2019-03-01,-0.1518803813693981,0.2859034046065473,0.3388107550714373,,0.0430643862850293,0.2472430890426177,,0.407662180576452,,0.0202963866060889,0.090365308882933,-0.3868642757591532,0.045805976140896,0.7413559486832633
2020-03-01,0.0163832650521101,0.301566596503876,-0.1250922043777694,,-0.5772541707092087,0.20568587277591,,0.954436511030375,,0.2502778363718725,-0.4704623146439025,-0.8075858949559577,-0.5816254339729825,0.2640857473856932
